id,name,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_location,host_is_superhost,host_response_rate,host_acceptance_rate,availability_365,reviews_per_month,calculated_host_listings_count,bathrooms
729604965457117074,cozy room near by BER,Johannisthal,52.43933,13.49135,Private room,4,1.0,2.0,59.0,1,365,95,4.85,4.8,4.71,True,100.0,97.0,168,2.64,1,1.0
730234279970363429,Stilvolle Wohnung nähe Ku`damm,Siemensstadt,52.53716347856098,13.264783380950911,Entire home/apt,3,1.0,1.0,81.0,7,365,2,5.0,5.0,5.0,False,83.0,47.0,350,0.16,1,1.0
730237889913705189,"Neu saniertes, renoviertes Apartment voll möbliert",Siemensstadt,52.5375276,13.2651409,Entire home/apt,2,1.0,1.0,78.0,92,365,0,,,,False,,,363,,1,1.0
730305380045848208,Modernes Studio-Apartment mit großem Balkon,Otto-Suhr-Allee,52.52108,13.32082,Private room,2,1.0,1.0,60.0,5,25,21,4.95,4.95,4.81,False,100.0,100.0,6,0.63,1,1.5
730754719855810499,One bedroom with box spring,Oberschöneweide,52.46178,13.52232,Private room,1,1.0,1.0,68.0,10,30,0,,,,False,0.0,0.0,89,,2,1.0
730804992432698434,Cityflat Alexanderplatz,Alexanderplatz,52.52126,13.40514,Entire home/apt,1,0.0,1.0,35.0,93,365,3,5.0,5.0,5.0,False,83.0,56.0,212,0.11,3,0.0
730858826297236787,"Blueground | Mitte, nr Checkpoint Charlie",Südliche Friedrichstadt,52.50601,13.39027,Entire home/apt,2,1.0,1.0,151.0,90,1125,0,,,,False,60.0,100.0,247,,311,1.0
731042640553523310,"""Pied à Terre""  in a formal East German car garage",Neu Lichtenberg,52.5046,13.50237,Entire home/apt,2,1.0,1.0,87.0,3,31,118,4.86,4.86,4.77,True,100.0,100.0,326,3.4,3,1.0
731465778519024515,Ruhig gelegenes Appartment,Lichtenrade,52.39418,13.41215,Entire home/apt,2,1.0,1.0,70.0,92,365,0,,,,False,100.0,98.0,234,,3,1.0
731562966139593156,"Blueground | Mitte, nr Checkpoint Charlie",Südliche Friedrichstadt,52.50567299999999,13.3904664,Entire home/apt,2,1.0,1.0,131.0,90,1125,0,,,,False,60.0,100.0,233,,311,1.0
731563193546450979,"Blueground | Mitte, nr Checkpoint Charlie",Südliche Friedrichstadt,52.50567299999999,13.3904664,Entire home/apt,2,1.0,1.0,132.0,90,1125,0,,,,False,60.0,100.0,283,,311,1.0
731806967047297199,Berlin Luise-Henriette-Str. | Suite with Terrace,Tempelhof,52.464195,13.384416,Entire home/apt,2,1.0,1.0,150.0,1,365,3,3.67,4.67,4.33,False,98.0,99.0,336,0.09,87,1.0
731807030971693874,Berlin Luise-Henriette-Str|Ec.Single Suite+Terrace,Tempelhof,52.464195,13.384416,Entire home/apt,1,1.0,1.0,136.0,1,365,5,4.0,4.6,4.4,False,98.0,99.0,332,0.14,87,1.0
731809279716237058,limehome Berlin Luise-Henriette-Str | Single Suite,Tempelhof,52.464195,13.384416,Entire home/apt,1,1.0,1.0,136.0,1,365,117,4.67,4.75,4.56,False,98.0,99.0,356,3.29,87,1.0
731809419512508895,limehome Berlin Luise-Henriette-Str |Comfort Suite,Tempelhof,52.464195,13.384416,Entire home/apt,2,1.0,1.0,159.0,1,365,35,4.8,4.69,4.51,False,98.0,99.0,355,1.05,87,1.0
731811849045669281,Berlin Luise-Henriette-Str. | Suite with sofa bed,Tempelhof,52.464195,13.384416,Entire home/apt,3,1.0,2.0,190.0,1,365,6,4.33,4.83,3.83,False,98.0,99.0,343,0.17,87,1.0
731814415936337787,Berlin Luise-Henriette-Str | 1-Bedroom Suite,Tempelhof,52.464195,13.384416,Entire home/apt,4,1.0,2.0,218.0,1,365,6,4.17,4.83,4.5,False,98.0,99.0,308,0.17,87,1.0
731815878450589854,Wohnung direkt am Mauerpark,Brunnenstr. Nord,52.539918791434154,13.401460706712212,Private room,2,1.0,1.0,95.0,2,365,18,4.89,4.56,4.94,True,,87.0,98,0.56,1,1.0
731816714179145445,Berlin Luise-Henriette-Str. | Economy Single Suite,Tempelhof,52.464195,13.384416,Entire home/apt,1,1.0,1.0,134.0,1,365,26,4.88,5.0,4.65,False,98.0,99.0,338,0.76,87,1.0
731825380030233334,limehome Berlin Luise-Henriette-Str. | Suite,Tempelhof,52.464195,13.384416,Entire home/apt,2,1.0,1.0,140.0,1,365,269,4.61,4.65,4.53,False,98.0,99.0,357,7.61,87,1.0
732691594299456979,Beautiful apartment in the heart of Berlin.,Prenzlauer Berg Nordwest,52.54891,13.40625,Entire home/apt,2,1.0,1.0,108.0,10,28,3,5.0,5.0,4.67,False,0.0,80.0,15,0.34,1,1.0
733040501200505012,Ruhige Oase in Berlin mit kostenfreien Parkplatz,Blankenburg/Heinersdorf/Märchenland,52.57416,13.4389,Entire home/apt,2,1.0,2.0,64.0,92,1125,1,5.0,5.0,5.0,False,,0.0,365,0.07,1,1.0
733058380717119422,Calm and quiet Studio in Mitte,Alexanderplatz,52.52446,13.40779,Entire home/apt,1,1.0,1.0,79.0,93,365,0,,,,False,60.0,42.0,364,,1,1.0
733942355763185748,"Cozy, small and comfy, ideal for a short stay",Moabit West,52.53079746023352,13.333518840372562,Entire home/apt,2,1.0,1.0,99.0,92,92,0,,,,False,,,270,,1,1.0
734044792544717775,Cosy & Beautiful Central Flat,Alexanderplatz,52.52694049999999,13.3914413,Private room,2,1.0,1.0,125.0,3,365,47,4.91,4.79,4.98,False,50.0,66.0,148,1.43,1,1.0
734102601417129572,Stylish one room studio 10 min from Kudamm Berlin,Düsseldorfer Straße,52.49304,13.32076,Entire home/apt,2,1.0,1.0,75.0,92,365,0,,,,False,,,365,,1,1.0
734378997169678946,Traum Townhouse in Berlin Mitte,nördliche Luisenstadt,52.5039573096406,13.416858070195094,Entire home/apt,5,3.0,3.0,240.0,92,700,0,,,,False,100.0,75.0,178,,2,2.0
735085199089327822,Modern Studio Flat direct in Center Berlin Mitte,Brunnenstr. Süd,52.52988,13.39764,Entire home/apt,3,1.0,1.0,118.0,1,180,89,4.58,4.53,4.8,False,97.0,98.0,233,2.53,19,1.0
735824691771475930,Stylish apartment with green view,Brunnenstr. Nord,52.54686328043464,13.3814458120522,Entire home/apt,2,1.0,2.0,91.0,92,120,11,4.91,4.82,4.73,True,,100.0,119,0.61,1,1.0
735935412653575254,COSY Garten-Remise,Blankenfelde/Niederschönhausen,52.5817135,13.396813,Entire home/apt,2,1.0,1.0,114.0,4,100,35,4.97,4.77,5.0,True,100.0,71.0,239,1.15,1,1.0
736090897098407548,Alte Schönhauser Lux,Alexanderplatz,52.5255378,13.4072858,Entire home/apt,3,1.0,2.0,121.0,2,365,39,4.59,4.56,4.97,False,100.0,100.0,24,1.25,1,1.0
736222857266694085,"Beautiful, cosy, stylish, old-style apartment",Frankfurter Allee Süd FK,52.51394,13.45892,Entire home/apt,4,2.0,2.0,258.0,4,365,49,4.94,4.92,4.92,True,100.0,97.0,0,1.46,3,1.0
736567014660030457,Modern City flat Alexanderplatz,Alexanderplatz,52.52296,13.41347,Entire home/apt,2,1.0,1.0,54.0,93,365,3,5.0,5.0,4.67,False,86.0,100.0,365,0.1,2,1.0
736656859480547864,Central City  5 - Apartment with balcony,Alexanderplatz,52.50925179999999,13.4239126,Entire home/apt,4,1.0,2.0,110.0,2,365,12,4.08,4.33,5.0,False,100.0,99.0,40,0.75,4,1.0
736792661694009738,Modern Aprt | Best Location | Terrace | HomeOffice,südliche Luisenstadt,52.4972084,13.4455264,Entire home/apt,4,2.0,2.0,82.0,92,364,0,,,,False,,,365,,2,1.0
736932686341332384,Ruhige Wohlfühloase am weißen See nähe Alex,Weißensee,52.55153,13.44932,Private room,2,1.0,1.0,54.0,3,1125,66,4.88,4.85,4.74,True,100.0,86.0,343,1.92,1,1.0
737353278829680936,Central City  7 - apartment with balcony,Alexanderplatz,52.50925179999999,13.4239126,Entire home/apt,4,1.0,2.0,116.0,2,365,27,4.59,4.67,4.44,False,100.0,99.0,40,1.61,4,1.0
737388529164826914,Central City 8 - Apartment with balcony,Alexanderplatz,52.50925179999999,13.4239126,Entire home/apt,4,1.0,2.0,111.0,2,365,12,4.33,4.33,4.42,False,100.0,99.0,35,0.74,4,1.0
737395938184108613,Central City 9 - large and comfortable,Alexanderplatz,52.50925179999999,13.4239126,Entire home/apt,8,4.0,0.0,210.0,2,365,20,4.45,4.15,4.75,False,100.0,99.0,22,1.16,4,1.0
738806609904671779,Schönes helles Zimmer mit französischem Balkon,Westend,52.51959,13.25512,Private room,1,1.0,1.0,23.0,92,365,0,,,,False,,0.0,267,,1,1.0
739628833749344788,"Modern townhouse, quiet and close to the centre.",Lichtenrade,52.39324,13.38321,Entire home/apt,8,4.0,4.0,227.0,5,10,13,4.92,4.92,4.85,False,100.0,100.0,222,0.46,1,2.5
739636711648666262,Schönes Loft mit Kamin in Mitte Gesundbrunnen,Osloer Straße,52.55879,13.37759,Entire home/apt,2,1.0,1.0,128.0,3,90,4,4.75,4.75,4.75,False,100.0,100.0,345,0.11,1,1.0
739837924734992855,Charmante Berliner Remise im Loft-Stil,Alt-Lichtenberg,52.51228,13.49927,Entire home/apt,2,1.0,2.0,91.0,15,30,3,5.0,4.67,4.67,False,,100.0,79,0.11,1,2.0
740263796692555604,"Blueground | Mitte, nr Humboldthain",Brunnenstr. Nord,52.5427848,13.3710119,Entire home/apt,4,2.0,2.0,111.0,90,1125,0,,,,False,60.0,100.0,0,,311,1.0
741009216124820163,"Blueground | Kreuzberg, nr East Side Gallery",südliche Luisenstadt,52.4955748,13.4309692,Entire home/apt,6,3.0,3.0,211.0,90,1125,0,,,,False,60.0,100.0,177,,311,1.5
741016612026367291,Sunny quiet 3-room (2 br) apartment in Adlershof,Adlershof,52.4373,13.53985,Entire home/apt,3,2.0,2.0,65.0,92,365,1,5.0,5.0,5.0,False,100.0,24.0,363,0.03,1,1.0
741444218278276816,Beautiful Apartment w/ Balcony & Bathtub,nördliche Luisenstadt,52.5002,13.42326,Entire home/apt,4,1.0,1.0,90.0,93,300,0,,,,False,,,365,,1,1.0
741722832501832446,2-Zimmer Wohnung in Friedrichshain,Karl-Marx-Allee-Nord,52.52075,13.44603,Entire home/apt,2,1.0,1.0,130.0,2,730,57,4.84,4.82,4.86,False,100.0,95.0,115,1.61,1,1.0
741837301118825358,Spacious 1-room apartment in Berlin,Moabit West,52.52644,13.33144,Entire home/apt,1,1.0,1.0,60.0,131,151,0,,,,False,,,358,,1,1.0
742632854284231427,Schöne Wohnung mit Terrasse und kl. Garten,Alt  Treptow,52.4890158,13.4554306,Private room,2,1.0,1.0,69.0,3,7,36,4.92,4.47,4.86,False,100.0,84.0,71,1.04,1,1.0
742633369347132805,"Live like a Local – Altbau Charm Stuck, & Kiez",Tempelhofer Vorstadt,52.4926074,13.4211571,Entire home/apt,4,1.0,2.0,204.0,2,89,94,4.94,4.96,4.87,,100.0,99.0,308,2.79,5,1.0
744143139305808819,Beautiful Studio in Heart of Berlin,Frankfurter Allee Nord,52.5201396,13.4539841,Entire home/apt,2,1.0,1.0,110.0,1,365,182,4.66,4.65,4.71,False,100.0,100.0,138,5.15,15,1.0
744172217259355965,central Studio near Boxhagener Platz/WIFI/Kitchen,Frankfurter Allee Nord,52.5201396,13.4539841,Entire home/apt,2,1.0,1.0,101.0,1,365,157,4.71,4.66,4.69,False,100.0,100.0,155,4.45,15,1.0
744291791905386548,Quiet & Bright Apartment near the famous Ku'damm,Halensee,52.49522,13.298,Entire home/apt,4,1.0,2.0,85.0,92,365,4,5.0,5.0,5.0,False,,100.0,297,0.15,1,1.5
745337057307685013,Praktisch und Zentral in Wilmersdorf,Barstraße,52.49082,13.32011,Private room,1,1.0,1.0,95.0,92,92,0,,,,False,,,90,,1,1.0
746272258940486310,Beautiful rooftop in Kreuzberg,südliche Luisenstadt,52.49913,13.44062,Entire home/apt,2,1.0,1.0,119.0,3,25,8,5.0,5.0,5.0,False,100.0,20.0,62,0.28,1,1.0
746302282243024780,Ap 53 - Apartment mit großem Balkon nahe Berlin,Buch,52.63199,13.51777,Entire home/apt,2,1.0,1.0,64.0,1,1125,4,4.75,5.0,3.75,False,100.0,94.0,312,0.13,4,1.0
746307454712315474,Schöne Einzimmerwohnung mit Balkon.,Köllnische Heide,52.47419,13.46612,Private room,3,1.0,1.0,64.0,92,365,0,,,,False,,,364,,1,1.0
746339177673780040,Lovely 1 Bedroom Appartment in the heart of Berlin,Brunnenstr. Nord,52.54491,13.37005,Entire home/apt,2,1.0,1.0,45.0,92,370,5,4.6,4.8,4.6,False,,100.0,331,0.19,1,1.0
746922446660618417,"Blueground | Prenzlauer Berg, nr Volkspark Friedr.",Prenzlauer Berg Ost,52.5285759,13.4472486,Entire home/apt,4,2.0,2.0,175.0,90,1125,0,,,,False,60.0,100.0,251,,311,1.0
747023741369850256,Penthouse Loft in Neukolln,Reuterstraße,52.48537937909545,13.433482238206947,Entire home/apt,4,2.0,2.0,150.0,92,365,0,,,,False,,,269,,1,2.0
748322875215543302,Schönes Hotelzimmer am T-Damm,Tempelhof,52.45916986207213,13.385864369506043,Private room,2,1.0,1.0,124.0,1,365,3,5.0,5.0,5.0,False,71.0,20.0,364,0.22,1,
748442565689302326,Beautiful minimalistic room with own entrance+bath,Schillerpromenade,52.46986,13.42715,Entire home/apt,3,1.0,2.0,102.0,3,30,89,4.93,4.99,4.84,True,100.0,97.0,28,2.54,1,1.0
749011500631982481,Cozy homefeeling next to lake Weissensee,Weißensee,52.54985,13.4585,Entire home/apt,2,1.0,1.0,95.0,2,365,33,4.91,4.79,4.73,True,60.0,85.0,62,1.18,1,1.0
749232993973164440,Beautiful apartment right next to Treptower Park,Plänterwald,52.4837382,13.4688483,Entire home/apt,4,2.0,2.0,162.0,3,31,7,5.0,5.0,5.0,False,,,177,0.21,1,1.0
749708065750600176,Aracena - 3 bedrooms in Kreuzberg,Tempelhofer Vorstadt,52.48525,13.37551,Entire home/apt,6,3.0,3.0,141.0,92,178,0,,,,True,100.0,100.0,174,,55,1.0
749764405406504943,charming garden apartment,Prenzlauer Berg Süd,52.5325679,13.4336112,Entire home/apt,2,1.0,1.0,74.0,93,365,0,,,,,100.0,92.0,172,,4,1.0
749786040009006028,"Blueground | Neukölln, furnished + kitchen",Neuköllner Mitte/Zentrum,52.4671415,13.4366281,Entire home/apt,6,3.0,3.0,196.0,90,1125,1,5.0,5.0,5.0,False,60.0,100.0,267,0.04,311,1.0
749786472694265875,"Blueground | Mitte, nr 2 famous clubs",Alexanderplatz,52.5112434,13.4160581,Entire home/apt,2,0.0,1.0,116.0,90,1125,2,5.0,5.0,4.5,False,60.0,100.0,231,0.06,311,1.0
749835543718919039,Amazing Room in Central Berlin,südliche Luisenstadt,52.49854,13.42844,Private room,2,1.0,1.0,76.0,13,90,40,5.0,5.0,4.93,True,100.0,100.0,230,1.24,1,1.0
751197339542656121,"Blueground | Friedrichshain, at Boxhagener Platz",Frankfurter Allee Süd FK,52.5107175,13.4579619,Entire home/apt,6,3.0,3.0,136.0,90,1125,0,,,,False,60.0,100.0,354,,311,1.0
751197560708325161,"Blueground | Friedrichshain, at Boxhagener Platz",Frankfurter Allee Süd FK,52.5107175,13.4579619,Entire home/apt,2,1.0,1.0,123.0,90,1125,0,,,,False,60.0,100.0,3,,311,1.0
751276921166035373,Great Apartment in Berlin Neukölln,Rixdorf,52.4751487,13.4525081,Entire home/apt,8,2.0,6.0,195.0,1,365,72,4.38,4.17,4.36,False,98.0,100.0,336,2.11,6,1.0
751277762483967066,Shabby Chic 6 Personen Digitaler Check-In,Weißensee,52.5478129,13.4593231,Entire home/apt,6,1.0,3.0,110.0,1,365,71,4.27,4.1,4.61,False,98.0,100.0,321,2.19,6,1.0
751277900458527377,One Bedroom Apartment Berlin Neukölln,Rixdorf,52.47901450939813,13.445917186490828,Entire home/apt,9,1.0,5.0,150.0,1,365,66,4.38,4.18,4.21,False,98.0,100.0,340,1.88,6,1.0
751301698234451512,Amazing apartment with terrace in Prenzlauer Berg,Prenzlauer Berg Nordwest,52.54704,13.41354,Entire home/apt,4,2.0,2.0,180.0,92,365,0,,,,False,0.0,0.0,177,,1,2.0
751825079782398231,Prenzlauer Berg - großes Zimmer in Altbauwohnung,Prenzlauer Berg Südwest,52.53984,13.4096,Private room,2,1.0,1.0,79.0,2,20,62,4.9,4.89,4.94,False,,3.0,235,1.8,1,1.0
751887519356107366,Spacious Design Apartment | Xberg/Friedrichshain,Frankfurter Allee Süd FK,52.50134,13.45228,Entire home/apt,4,2.0,2.0,99.0,92,365,2,5.0,5.0,5.0,False,100.0,,365,0.08,1,1.0
752045702974909243,"Hübsches, ruhiges Zimmer am Prenzlauer Berg",Prenzlauer Berg Südwest,52.53291,13.41482,Private room,1,1.0,1.0,68.0,2,365,12,4.25,3.83,4.92,False,100.0,96.0,356,0.35,2,1.0
752312082907975460,Cosy room with attached bathroom near Mauerpark,Prenzlauer Berg Nordwest,52.54767,13.40419,Private room,2,1.0,1.0,62.0,2,31,164,4.95,4.97,4.9,True,100.0,99.0,49,4.71,1,1.0
752620461524071291,Sonnig Balkon F‘hain Traveplatz,Frankfurter Allee Süd FK,52.51139,13.46745,Entire home/apt,2,2.0,2.0,63.0,92,120,0,,,,False,,,173,,1,1.0
753355401740840847,Über den Dächern Kreuzbergs,Tempelhofer Vorstadt,52.48912,13.39569,Entire home/apt,4,2.0,2.0,179.0,3,14,7,5.0,5.0,5.0,False,100.0,77.0,14,1.35,1,2.0
753496174300936182,Lovely place in Charlottenburg,Otto-Suhr-Allee,52.51441,13.30213,Entire home/apt,2,0.0,2.0,60.0,92,365,0,,,,False,,,358,,1,1.0
753633167677433921,Galerie - Apartment über 2 Etagen,Lichtenrade,52.41616,13.39992,Private room,2,1.0,1.0,76.0,5,1125,3,5.0,4.67,5.0,False,80.0,75.0,172,0.11,1,1.5
757227462220690880,Gästezimmer für deinen Kurztrip nach Berlin,Johannisthal,52.447207974621584,13.502599596977234,Private room,1,1.0,1.0,55.0,1,14,123,4.93,4.95,4.69,True,100.0,84.0,69,3.56,1,1.0
757865990670472816,Cozy Room in Schillerkiez Neukölln,Schillerpromenade,52.474322139477074,13.427352569997312,Private room,2,1.0,1.0,71.0,2,10,47,4.94,4.83,4.77,False,,,52,1.47,1,1.0
758552656052653402,Barrierefreie Ferienwohnung mit Terrasse,Johannisthal,52.43160901258738,13.515375766749289,Entire home/apt,2,1.0,2.0,69.0,2,56,50,4.96,4.92,4.86,True,100.0,85.0,207,1.5,1,1.0
759081532803507363,Elegant apartment to sublet in Kreuzberg,Tempelhofer Vorstadt,52.49215,13.41416,Entire home/apt,1,1.0,1.0,114.0,10,365,7,4.86,4.71,5.0,True,100.0,39.0,350,0.32,1,1.0
759398530043153093,Penthouse Wohnung Dachterrasse | Nähe Prenzl. Berg,Pankow Süd,52.55584,13.42706,Entire home/apt,4,2.0,2.0,175.0,6,30,46,4.98,4.96,4.89,True,100.0,98.0,6,1.36,2,1.0
759727820856552016,Live the Berlin Vibe: Stylish Loft in Kolwitz area,Prenzlauer Berg Südwest,52.52878,13.4121639,Entire home/apt,3,2.0,4.0,194.0,92,364,0,,,,False,,100.0,358,,1,1.5
759982185791248235,"Beautiful, big and quite room in Berlin",Frankfurter Allee Süd FK,52.5111,13.4678,Private room,2,1.0,1.0,87.0,1,6,32,4.97,5.0,4.91,False,80.0,63.0,34,0.93,1,1.0
760108563556107857,Zimmer Nr. 1 im Süden von Berlin (Marienfelde),Marienfelde,52.42265,13.3669,Private room,1,1.0,1.0,57.0,2,1125,103,4.98,4.95,4.83,True,100.0,98.0,175,3.03,2,1.0
760566068342291010,Cozy room in the heart of Berlin,Frankfurter Allee Süd FK,52.50957,13.45465,Private room,1,1.0,1.0,64.0,2,365,56,4.98,4.95,4.95,True,100.0,91.0,152,1.89,1,1.0
760615154091943869,Bett in Berlin Zentrum mit Frühstück im Hostel,Tempelhofer Vorstadt,52.4983037,13.3844045,Shared room,4,1.0,4.0,28.0,1,1125,18,4.72,4.61,4.72,False,93.0,100.0,140,0.52,13,1.0
761359027441829189,Charming quiet room in beautiful 4 room apartment,Prenzlauer Berg Süd,52.53526,13.42618,Private room,1,1.0,1.0,95.0,3,90,19,4.95,4.95,4.95,True,92.0,69.0,353,0.55,4,1.5
761580026686162886,Houseboat Sadhana,Alt  Treptow,52.486670455936896,13.481831215722,Entire home/apt,3,1.0,1.0,129.0,1,30,101,4.8,4.47,4.85,True,95.0,86.0,35,5.62,1,1.0
761663956746872484,Shiny plat in central of Berlin (Mitte),Alexanderplatz,52.52679063198619,13.382233836521037,Entire home/apt,2,1.0,1.0,80.0,92,365,0,,,,False,67.0,100.0,327,,2,1.0
761708237440793430,De Ritz,Parkviertel,52.55135,13.3492,Entire home/apt,2,0.0,1.0,85.0,92,665,1,5.0,5.0,5.0,,,55.0,207,0.09,3,1.0
761988946315532666,"Blueground | Mitte, furnished, central location",Brunnenstr. Süd,52.53667129999999,13.3776814,Entire home/apt,4,2.0,2.0,170.0,90,1125,0,,,,False,60.0,100.0,132,,311,1.0
762075268152747450,Penthouse on the Spree with Garden Terrace,Niederschöneweide,52.45321999999999,13.52442,Entire home/apt,4,2.0,1.0,239.0,7,730,0,,,,False,100.0,100.0,100,,1,1.0
762188406363888437,Moderne seenahe Wohnung Berlin,Friedrichshagen,52.45541,13.61361,Entire home/apt,1,0.0,1.0,58.0,92,1125,1,5.0,5.0,4.0,False,,33.0,266,0.04,1,1.0
762334097176542603,Cozy nest in Berlin Mitte,Parkviertel,52.54823949856628,13.350347638469122,Entire home/apt,2,1.0,1.0,80.0,9,9,0,,,,False,0.0,0.0,258,,1,1.0
762339330135138002,Centrally located modern apartment,Schöneberg-Nord,52.50337,13.34236,Entire home/apt,3,1.0,1.0,85.0,92,1125,0,,,,False,,,362,,1,2.0
762481535543485174,Silent & Clean,Nord 2,52.58022,13.34181,Private room,1,1.0,1.0,40.0,92,95,0,,,,False,,,365,,1,1.0
762689485684389273,Design Oasis with Balcony in the Cultural Heart,nördliche Luisenstadt,52.49828,13.42061,Private room,2,1.0,1.0,96.0,2,1125,79,5.0,4.97,4.92,True,100.0,100.0,52,2.3,2,1.0
762799749724073363,Perfect Workation with a Park View,Karl-Marx-Allee-Nord,52.52220916404914,13.449266507934578,Entire home/apt,2,1.0,1.0,109.0,14,43,4,5.0,5.0,4.75,False,100.0,50.0,52,0.14,1,1.0
762927632307368797,"Blueground | Mitte, near Spree",Moabit West,52.5292081,13.3283711,Entire home/apt,2,1.0,1.0,106.0,90,1125,0,,,,False,60.0,100.0,283,,311,1.0
762927886848486296,"Blueground | Mitte, near Spree",Moabit West,52.5292081,13.3283711,Entire home/apt,2,1.0,1.0,112.0,90,1125,1,4.0,5.0,3.0,False,60.0,100.0,151,0.05,311,1.0
762969189254032002,Bett im 4-Bett Zimmer mit Frühstück Berlin Zentrum,Reuterstraße,52.48748,13.42572,Shared room,4,1.0,4.0,29.0,1,1125,2,5.0,4.5,4.5,False,93.0,100.0,143,0.09,10,1.0
762977498218697392,Einzelzimmer mit Frühstück Berlin Zentrum im Hotel,Reuterstraße,52.48748,13.42572,Private room,1,1.0,1.0,60.0,1,1125,3,4.67,4.0,4.33,False,93.0,100.0,149,0.09,10,1.0
763526638845612592,Luminous Berlin Rooftop Loft,Osloer Straße,52.55275,13.3847,Entire home/apt,3,1.0,1.0,78.0,92,365,0,,,,False,100.0,100.0,327,,1,1.0
763551753158060734,Boxi,Frankfurter Allee Süd FK,52.51443,13.4551,Entire home/apt,4,2.0,2.0,140.0,92,365,0,,,,False,,,364,,1,1.0
763695986682521907,Private room in the vibrant Wilmersdorfer Str/ Chb,Kurfürstendamm,52.50423,13.30907,Private room,2,1.0,1.0,45.0,3,180,80,4.81,4.91,4.84,True,100.0,100.0,227,2.51,2,1.0
764058368542453425,Historic single Mansion near City center of Berlin,Schmargendorf,52.47152,13.29061,Entire home/apt,6,5.0,4.0,620.0,2,730,67,4.99,4.87,4.9,True,100.0,96.0,133,2.02,1,2.5
764217062464966246,Privat Room in Kollwitz Kiez with balcony,Prenzlauer Berg Südwest,52.53808,13.41932,Private room,2,1.0,1.0,54.0,3,10,87,4.98,4.92,4.94,True,100.0,100.0,48,2.68,2,1.0
764317076478358046,Bett im Hostel in Berlin Zentrum mit Frühstück,Tempelhofer Vorstadt,52.4983037,13.3844045,Shared room,6,1.0,6.0,35.0,1,1125,8,4.13,4.75,4.5,False,93.0,100.0,147,0.27,13,1.0
764331289865594186,Studio Loft Spandau Mitte Berlin,Wilhelmstadt,52.528848578557835,13.195437027986864,Private room,6,3.0,3.0,131.0,92,365,0,,,,False,,,362,,1,1.0
764513129286726234,Artsy 3 room apartment in Prenzlauer Berg,Prenzlauer Berg Nord,52.55008825159939,13.420669435446865,Entire home/apt,4,2.0,2.0,148.0,6,1125,13,5.0,4.77,5.0,False,100.0,94.0,64,0.43,3,1.0
764933730583629324,Bett in Berlin Zentrum im Hostel mit Frühstück,Tempelhofer Vorstadt,52.498290636890935,13.384726365081791,Shared room,8,1.0,8.0,35.0,1,1125,5,5.0,4.8,4.6,False,93.0,100.0,136,0.2,13,1.0
764978494366252475,Bett in Berlin Zentrum im Hostel,Tempelhofer Vorstadt,52.4983037,13.3844045,Shared room,4,1.0,4.0,30.0,1,1125,43,4.53,4.47,4.74,False,93.0,100.0,140,1.26,13,1.0
765589772940538247,Very Central Schöneberg Apartment with LOFT bed,Schöneberg-Nord,52.48867,13.3646,Entire home/apt,3,1.0,1.0,77.0,4,365,130,4.88,4.72,4.88,True,92.0,100.0,219,4.05,2,1.0
766443733320776158,Room in central apartment,Alt  Treptow,52.49062,13.44666,Private room,2,1.0,1.0,68.0,2,365,0,,,,True,70.0,91.0,81,,2,2.0
766512924440825239,La Corniche Apartments GER150B,Tempelhof,52.46468,13.39352,Entire home/apt,8,3.0,8.0,214.0,3,365,1,1.0,3.0,3.0,False,100.0,40.0,22,0.11,5,1.5
767066760432215577,Zentral gelegen/Central located (Ring 41/42),Frankfurter Allee Nord,52.52649,13.45046,Entire home/apt,2,1.0,1.0,72.0,1,92,96,4.5,4.18,4.67,False,100.0,100.0,246,2.82,1,1.0
